,movieId,imdbId,tmdbId,title,imdbPictureURL
2608,2841,164181,11601.0,Stir of Echoes,"http://ia.media-imdb.com/images/M/MV5BMTU0OTAyMDQzNV5BMl5BanBnXkFtZTcwNTg1NjYyMQ@@._V1._SY314_CR1,0,214,314_.jpg"
2609,2842,133412,18621.0,Best Laid Plans,"http://ia.media-imdb.com/images/M/MV5BODI1MTUxMTU1OV5BMl5BanBnXkFtZTcwNzc3NDYyMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2610,2843,118843,1075.0,"Crna macka, beli macor","http://ia.media-imdb.com/images/M/MV5BMTI0OTk0MDQ5Nl5BMl5BanBnXkFtZTcwOTMyMzMzMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2611,2844,151582,21719.0,The Minus Man,"http://ia.media-imdb.com/images/M/MV5BMjA4NDQzODMzM15BMl5BanBnXkFtZTcwNTAxOTEyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2612,2845,178988,40879.0,Whiteboyz,"http://ia.media-imdb.com/images/M/MV5BMTY3MTU4ODE2M15BMl5BanBnXkFtZTcwODg3MzcyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2613,2846,97050,47951.0,Koneko monogatari,"http://ia.media-imdb.com/images/M/MV5BMjA1MDcyNDk0Nl5BMl5BanBnXkFtZTYwNDkxNzg5._V1._SX214_CR0,0,214,314_.jpg"
2614,2847,31762,43832.0,Only Angels Have Wings,"http://ia.media-imdb.com/images/M/MV5BMTMyMjk5MTQ2MF5BMl5BanBnXkFtZTcwMDU4MjgxMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2615,2848,45251,47697.0,Othello,"http://ia.media-imdb.com/images/M/MV5BMTIxMzA2ODk2NV5BMl5BanBnXkFtZTcwMzQ4ODIyMQ@@._V1._SY314_CR5,0,214,314_.jpg"
2616,2849,102741,49792.0,Queens Logic,"http://ia.media-imdb.com/images/M/MV5BMTI3OTk3NjMzMF5BMl5BanBnXkFtZTcwMzExMzgzMQ@@._V1._SY314_CR50,0,214,314_.jpg"
2617,2850,107895,77064.0,Wayne's World,"http://ia.media-imdb.com/images/M/MV5BMTUyODg3ODMxN15BMl5BanBnXkFtZTYwMjk0MTg4._V1._SY314_CR4,0,214,314_.jpg"
2618,2851,81454,,Saturn 3,"http://ia.media-imdb.com/images/M/MV5BMTU3MTM4NTc1Nl5BMl5BanBnXkFtZTcwMzA0MjAwMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2619,2852,88146,26522.0,A Soldier's Story,"http://ia.media-imdb.com/images/M/MV5BMTI3NTEwMjgxNF5BMl5BanBnXkFtZTcwNjgyMTkyMQ@@._V1._SY314_CR12,0,214,314_.jpg"
2620,2853,76150,23761.0,Communion,"http://ia.media-imdb.com/images/M/MV5BMTY5ODc1MDIyMl5BMl5BanBnXkFtZTcwNTM1MzI0MQ@@._V1._SY314_CR3,0,214,314_.jpg"
2621,2854,69994,24097.0,The Forgotten,"http://ia.media-imdb.com/images/M/MV5BMTI0ODcyNzg2N15BMl5BanBnXkFtZTcwNDM4NDgyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2623,2856,59297,28295.0,I Saw What You Did,"http://ia.media-imdb.com/images/M/MV5BMTYzMzAwOTY0N15BMl5BanBnXkFtZTcwNDQ1MzkxMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2624,2857,63823,12105.0,Yellow Submarine,"http://ia.media-imdb.com/images/M/MV5BMTIzMDAzNjE2OF5BMl5BanBnXkFtZTcwMzI2OTMyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2625,2858,169547,14.0,American Beauty,"http://ia.media-imdb.com/images/M/MV5BNTk1MTEyMzIxMF5BMl5BanBnXkFtZTcwMDcyODE3Mw@@._V1._SX214_CR0,0,214,314_.jpg"
2626,2859,88178,24128.0,Stop Making Sense,"http://ia.media-imdb.com/images/M/MV5BNzY5MDQ3MTE1M15BMl5BanBnXkFtZTcwODA2NjIyMQ@@._V1._SY314_CR2,0,214,314_.jpg"
2627,2860,181316,11001.0,Blue Streak,"http://ia.media-imdb.com/images/M/MV5BMjA1NDQ2MDU0MV5BMl5BanBnXkFtZTcwNjU2MDQyMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2628,2861,126916,10390.0,For Love of the Game,"http://ia.media-imdb.com/images/M/MV5BMjExNjA2OTQ2N15BMl5BanBnXkFtZTcwODI1MzgyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2629,2862,80491,9453.0,Caligola,"http://ia.media-imdb.com/images/M/MV5BMTI1MzUzNTEyOV5BMl5BanBnXkFtZTcwNzMzNzA1MQ@@._V1._SY314_CR9,0,214,314_.jpg"
2630,2863,58182,704.0,A Hard Day's Night,"http://ia.media-imdb.com/images/M/MV5BMjA3MDk0NTE3NV5BMl5BanBnXkFtZTcwOTMwMTMzMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2631,2864,127296,35122.0,American Splendor,"http://ia.media-imdb.com/images/M/MV5BMTUwNzMzOTcxMF5BMl5BanBnXkFtZTcwMDI4MDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2632,2865,173390,142132.0,Sugar Town,"http://ia.media-imdb.com/images/M/MV5BMTYzNTM5NzI2MF5BMl5BanBnXkFtZTYwODY5Mjg5._V1._SX214_CR0,0,214,314_.jpg"
2633,2866,77280,24153.0,The Buddy Holly Story,"http://ia.media-imdb.com/images/M/MV5BMTMwNTQxMzk1OV5BMl5BanBnXkFtZTcwMTUyNDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2634,2867,89175,11797.0,Fright Night,"http://ia.media-imdb.com/images/M/MV5BMTIyNTU0MDQ5Nl5BMl5BanBnXkFtZTcwODYxMzEyMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2635,2868,97390,18086.0,Fright Night Part 2,"http://ia.media-imdb.com/images/M/MV5BMTIwNTU5MzE5MV5BMl5BanBnXkFtZTcwNjAwNzAyMQ@@._V1._SY314_CR2,0,214,314_.jpg"
2636,2869,111342,124475.0,La séparation,http://ia.media-imdb.com/images/M/MV5BMTk0NjQ4OTUzNl5BMl5BanBnXkFtZTcwOTg3MzUxMQ@@._V1._SX98_SY140_.jpg
2637,2870,61385,17887.0,Barefoot in the Park,"http://ia.media-imdb.com/images/M/MV5BMTMwNjc2MTY0M15BMl5BanBnXkFtZTcwNDgzMDQyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2638,2871,68473,10669.0,Deliverance,"http://ia.media-imdb.com/images/M/MV5BMTgxMzg5Njg3OF5BMl5BanBnXkFtZTcwNTI5ODEyMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2639,2872,82348,11527.0,Excalibur,"http://ia.media-imdb.com/images/M/MV5BNTkyODM4MzM1N15BMl5BanBnXkFtZTcwMjk2MzYxMQ@@._V1._SY314_CR6,0,214,314_.jpg"
2640,2873,125879,42848.0,Lulu on the Bridge,http://ia.media-imdb.com/images/M/MV5BMjAwMDk2MzI0NV5BMl5BanBnXkFtZTcwNTg2MzAzMQ@@._V1._SX100_SY140_.jpg
2641,2874,50814,40867.0,The Pajama Game,"http://ia.media-imdb.com/images/M/MV5BMTI5NDI2MjgxMF5BMl5BanBnXkFtZTcwMzA4NzQyMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2642,2875,108185,1049.0,Sommersby,"http://ia.media-imdb.com/images/M/MV5BMTQ0MDA1MzU2NF5BMl5BanBnXkFtZTcwNjM3ODAwMQ@@._V1._SY314_CR6,0,214,314_.jpg"
2643,2876,111419,28032.0,Thumbelina,"http://ia.media-imdb.com/images/M/MV5BMTc0NzM4NDc5N15BMl5BanBnXkFtZTcwMTU4MTU1MQ@@._V1._SY314_CR4,0,214,314_.jpg"
2644,2877,73812,11326.0,Tommy,"http://ia.media-imdb.com/images/M/MV5BMTIyODUzMDI2MV5BMl5BanBnXkFtZTcwMTg1OTUyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2645,2878,82511,28377.0,Hell Night,"http://ia.media-imdb.com/images/M/MV5BMTI1NTEyNDg4MF5BMl5BanBnXkFtZTcwNDY5NjYxMQ@@._V1._SY314_CR6,0,214,314_.jpg"
2646,2879,99558,10975.0,Fei ying gai wak,"http://ia.media-imdb.com/images/M/MV5BMTM4MDE3MzA1Ml5BMl5BanBnXkFtZTcwNDgzMjAwMQ@@._V1._SY216_CR56,0,214,216_.jpg"
2647,2880,91431,10974.0,Long xiong hu di,"http://ia.media-imdb.com/images/M/MV5BMTIyMjgwMTE3OF5BMl5BanBnXkFtZTcwNjQ1MzMyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2648,2881,150377,10398.0,Double Jeopardy,"http://ia.media-imdb.com/images/M/MV5BMTQ3OTU3MTIyNV5BMl5BanBnXkFtZTcwMDY0NjIyMQ@@._V1._SY314_CR2,0,214,314_.jpg"
2649,2882,120716,2290.0,Jakob the Liar,"http://ia.media-imdb.com/images/M/MV5BMTYyMzA2ODA1OF5BMl5BanBnXkFtZTcwMjgyMjAyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2650,2883,140397,24071.0,Mumford,"http://ia.media-imdb.com/images/M/MV5BMTI5NDE2NjY5NF5BMl5BanBnXkFtZTcwMTc0NjUyMQ@@._V1._SY314_CR1,0,214,314_.jpg"
2651,2884,129884,62994.0,Dog Park,"http://ia.media-imdb.com/images/M/MV5BNzAzMzUzMTY5Ml5BMl5BanBnXkFtZTcwMTk5MTUyMQ@@._V1._SY314_CR5,0,214,314_.jpg"
2652,2885,160338,60994.0,Guinevere,"http://ia.media-imdb.com/images/M/MV5BMTY4MzE3MjIyMl5BMl5BanBnXkFtZTcwNDk4OTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2653,2886,159421,16112.0,The Adventures of Elmo in Grouchland,"http://ia.media-imdb.com/images/M/MV5BMTI1MzE5ODYxNl5BMl5BanBnXkFtZTYwNjMyNTA5._V1._SY314_CR5,0,214,314_.jpg"
2654,2887,168172,32305.0,Simon Sez,"http://ia.media-imdb.com/images/M/MV5BMTM0NTEzNjk3M15BMl5BanBnXkFtZTcwMTEzMjkxMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2655,2888,164114,14429.0,She Drives Me Crazy,"http://ia.media-imdb.com/images/M/MV5BMTk1Nzg5NDEyOF5BMl5BanBnXkFtZTYwODA2MzQ1._V1._SX32_CR0,0,32,44_.jpg"
2656,2889,134618,15198.0,"Mystery, Alaska","http://ia.media-imdb.com/images/M/MV5BMjA0MzgwMjQyMV5BMl5BanBnXkFtZTcwNTAyNjUyMQ@@._V1._SY314_CR5,0,214,314_.jpg"
2657,2890,120188,6415.0,Three Kings,"http://ia.media-imdb.com/images/M/MV5BMTI0ODg0NTA4Ml5BMl5BanBnXkFtZTcwNDEwNTEzMQ@@._V1._SY314_CR2,0,214,314_.jpg"
2658,2891,162360,24066.0,"Happy, Texas","http://ia.media-imdb.com/images/M/MV5BMTg3MjE0ODkwOV5BMl5BanBnXkFtZTcwNjE4NzUxMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2659,2892,133122,21430.0,New Rose Hotel,"http://ia.media-imdb.com/images/M/MV5BMTI4MjA1MzQ4OF5BMl5BanBnXkFtZTcwMDYxMzEyMQ@@._V1._SY314_CR5,0,214,314_.jpg"
2660,2893,134033,10381.0,Plunkett & Macleane,"http://ia.media-imdb.com/images/M/MV5BMTY2NDU2ODY2NV5BMl5BanBnXkFtZTcwNDEyNTIyMQ@@._V1._SY314_CR6,0,214,314_.jpg"
2661,2894,194314,171982.0,Romance,"http://ia.media-imdb.com/images/M/MV5BNjY4NDgwNTI5MV5BMl5BanBnXkFtZTcwMDI1NTcxMQ@@._V1._SY314_CR5,0,214,314_.jpg"
2662,2895,68990,42486.0,Napoleon and Samantha,"http://ia.media-imdb.com/images/M/MV5BMTUxODEzMzc3MV5BMl5BanBnXkFtZTcwMDA1NDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2663,2896,60095,60285.0,Alvarez Kelly,"http://ia.media-imdb.com/images/M/MV5BODYyNzU3MDM4Ml5BMl5BanBnXkFtZTcwNjE5NDQyMQ@@._V1._SY314_CR5,0,214,314_.jpg"
2664,2897,87188,5622.0,E la nave va,"http://ia.media-imdb.com/images/M/MV5BODY1NzY3ODkyMV5BMl5BanBnXkFtZTcwODc2NjAzMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2665,2898,106664,10349.0,The Dark Half,"http://ia.media-imdb.com/images/M/MV5BMTA3MjgzNTM2NTFeQTJeQWpwZ15BbWU3MDY2NDE0MjE@._V1._SY299_CR1,0,214,299_.jpg"
2666,2899,31397,42518.0,Gulliver's Travels,"http://ia.media-imdb.com/images/M/MV5BMTY1Mjk2MjQyMV5BMl5BanBnXkFtZTcwMTYxNjgyMg@@._V1._SY314_CR3,0,214,314_.jpg"
2667,2900,95652,29787.0,Monkey Shines,"http://ia.media-imdb.com/images/M/MV5BNjE4MTgwNTU3OV5BMl5BanBnXkFtZTYwNjIxODg5._V1._SY216_CR39,0,214,216_.jpg"
2668,2901,79714,9638.0,Phantasm,"http://ia.media-imdb.com/images/M/MV5BMjEwMjM3NTQ3MF5BMl5BanBnXkFtZTcwMzM4ODM0MQ@@._V1._SY314_CR18,0,214,314_.jpg"
2669,2902,86154,10576.0,American Psycho II: All American Girl,"http://ia.media-imdb.com/images/M/MV5BMTY2NzE1MjM1NV5BMl5BanBnXkFtZTcwNTg5ODQyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2670,2903,91799,12662.0,Psycho III,"http://ia.media-imdb.com/images/M/MV5BMTQzODE1MTEwOV5BMl5BanBnXkFtZTYwNjEyOTg5._V1._SX214_CR0,0,214,314_.jpg"
2671,2904,23369,61369.0,Singin' in the Rain,"http://ia.media-imdb.com/images/M/MV5BMTk3NTg0MDUxN15BMl5BanBnXkFtZTcwMDk4MjE3Mw@@._V1._SX214_CR0,0,214,314_.jpg"
2672,2905,56443,11712.0,Tsubaki Sanjûrô,"http://ia.media-imdb.com/images/M/MV5BMTU5OTQ2MTAyOV5BMl5BanBnXkFtZTcwODY2NDE0MQ@@._V1._SY314_CR4,0,214,314_.jpg"
2673,2906,156934,12618.0,Random Hearts,"http://ia.media-imdb.com/images/M/MV5BMTQzNjMzOTU5NV5BMl5BanBnXkFtZTYwODkyNzE5._V1._SY314_CR1,0,214,314_.jpg"
2674,2907,167427,13824.0,Superstar,"http://ia.media-imdb.com/images/M/MV5BMjAwNDI4MjAxNF5BMl5BanBnXkFtZTcwOTE1MTMyMQ@@._V1._SY314_CR2,0,214,314_.jpg"
2675,2908,171804,226.0,Boys Don't Cry,"http://ia.media-imdb.com/images/M/MV5BMTIxMjk0NjE1NV5BMl5BanBnXkFtZTYwMTU3MTc4._V1._SX214_CR0,0,214,314_.jpg"
2676,2910,168740,55107.0,L'ennui,"http://ia.media-imdb.com/images/M/MV5BMjA5ODMwOTA3Nl5BMl5BanBnXkFtZTcwMDc1NjgyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2677,2911,176415,69851.0,El abuelo,http://ia.media-imdb.com/images/M/MV5BODYwMDA5MDQwNl5BMl5BanBnXkFtZTcwOTgzNDMzMQ@@._V1._SX110_SY158_.jpg
2678,2912,165854,10388.0,The Limey,"http://ia.media-imdb.com/images/M/MV5BMTU4MTYxODUxMl5BMl5BanBnXkFtZTYwOTU5Mjg5._V1._SX214_CR0,0,214,314_.jpg"
2679,2913,165874,17198.0,The Mating Habits of the Earthbound Human,"http://ia.media-imdb.com/images/M/MV5BMTU4OTA3MDI3OV5BMl5BanBnXkFtZTcwMTU3NTUxMQ@@._V1._SY314_CR0,0,214,314_.jpg"
2680,2914,143746,44857.0,The Haunting of Molly Hartley,"http://ia.media-imdb.com/images/M/MV5BMTMyMzI5Nzg2Nl5BMl5BanBnXkFtZTcwODAxNjk4MQ@@._V1._SX214_CR0,0,214,314_.jpg"
2681,2915,86200,9346.0,Risky Business,"http://ia.media-imdb.com/images/M/MV5BMTg0MjM4NjQwOF5BMl5BanBnXkFtZTcwMTE5MzI5MQ@@._V1._SY314_CR32,0,214,314_.jpg"
2682,2916,100802,861.0,Total Recall,"http://ia.media-imdb.com/images/M/MV5BMTI0ODc0NjAwMF5BMl5BanBnXkFtZTcwNjE4OTgxMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2683,2917,82089,14412.0,Body Heat,"http://ia.media-imdb.com/images/M/MV5BMTI4MDU5NDEwNl5BMl5BanBnXkFtZTcwMzY4NjYzMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2684,2918,91042,9377.0,Ferris Bueller's Day Off,"http://ia.media-imdb.com/images/M/MV5BMTkyNTEzNzk3MV5BMl5BanBnXkFtZTcwMjkzNTA4MQ@@._V1._SY314_CR5,0,214,314_.jpg"
2685,2919,86617,11541.0,The Year of Living Dangerously,"http://ia.media-imdb.com/images/M/MV5BMTM0NzUxMzU5MV5BMl5BanBnXkFtZTcwNjU4NzcyMQ@@._V1._SY314_CR2,0,214,314_.jpg"
2686,2920,37674,2457.0,Les enfants du paradis,"http://ia.media-imdb.com/images/M/MV5BMTU1MDQ3NjcwNF5BMl5BanBnXkFtZTcwOTAzMzMzMQ@@._V1._SY314_CR5,0,214,314_.jpg"
2687,2921,68699,11901.0,High Plains Drifter,"http://ia.media-imdb.com/images/M/MV5BMTUwMjcxNTM0OF5BMl5BanBnXkFtZTcwODY1MTkxMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2688,2922,61747,4929.0,Hang 'Em High,"http://ia.media-imdb.com/images/M/MV5BMTE5OTQ3NjM5MV5BMl5BanBnXkFtZTcwNDQ5OTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2689,2923,76123,85325.0,Handle with Care,"http://ia.media-imdb.com/images/M/MV5BMTk0NDExNDE3OF5BMl5BanBnXkFtZTcwNzQ4OTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2690,2924,80179,11230.0,Jui kuen II,"http://ia.media-imdb.com/images/M/MV5BMTM4OTkwNzE0MF5BMl5BanBnXkFtZTcwNTg4NjAyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2691,2925,65571,8416.0,Il conformista,"http://ia.media-imdb.com/images/M/MV5BMTk1NDMzODYyNV5BMl5BanBnXkFtZTcwMzE2NTY0MQ@@._V1._SY314_CR5,0,214,314_.jpg"
2692,2926,95270,11054.0,Hairspray,"http://ia.media-imdb.com/images/M/MV5BMTc3MjM4Njk4M15BMl5BanBnXkFtZTcwMzQ3NzU4MQ@@._V1._SY314_CR4,0,214,314_.jpg"
2693,2927,37558,851.0,Brief Encounter,"http://ia.media-imdb.com/images/M/MV5BMTI3NzM1NTk0MV5BMl5BanBnXkFtZTcwMDUxODMyMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2694,2928,87980,24453.0,The Razor's Edge,"http://ia.media-imdb.com/images/M/MV5BMTk1MzM1MzA5M15BMl5BanBnXkFtZTcwODA4ODEyMQ@@._V1._SY314_CR0,0,214,314_.jpg"
2695,2929,82979,18254.0,Trois couleurs: Rouge,"http://ia.media-imdb.com/images/M/MV5BMTY0MjA5NTc3NF5BMl5BanBnXkFtZTcwNDA2NDEzMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2696,2930,176093,56235.0,Return with Honor,"http://ia.media-imdb.com/images/M/MV5BMTQ5MTUyNDI3NV5BMl5BanBnXkFtZTcwODY1NzgyMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2697,2931,97223,20123.0,Dom za vesanje,"http://ia.media-imdb.com/images/M/MV5BMTM4MjY1NTAwOV5BMl5BanBnXkFtZTcwMDkyNjEyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2698,2932,77405,16642.0,Days of Heaven,"http://ia.media-imdb.com/images/M/MV5BMTkwNTEzNTgwN15BMl5BanBnXkFtZTcwODM2MTI1MQ@@._V1._SY314_CR4,0,214,314_.jpg"
2699,2933,57058,2593.0,Le feu follet,"http://ia.media-imdb.com/images/M/MV5BMTc2Mzc3MjUxNV5BMl5BanBnXkFtZTYwNDYxNDI5._V1._SX214_CR0,0,214,314_.jpg"
2700,2934,90636,42020.0,El amor brujo,"http://ia.media-imdb.com/images/M/MV5BMTU2MjkyMTk0MV5BMl5BanBnXkFtZTcwMjQ2MTI1MQ@@._V1._SY314_CR4,0,214,314_.jpg"
2701,2935,33804,3086.0,The Lady Eve,"http://ia.media-imdb.com/images/M/MV5BNzgyMTkwNzc5NV5BMl5BanBnXkFtZTcwNDkxNzgyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2702,2936,34240,16305.0,Sullivan's Travels,"http://ia.media-imdb.com/images/M/MV5BMjE0MDQ2NDQ0NF5BMl5BanBnXkFtZTcwNzgxNzgyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2703,2937,35169,32255.0,The Palm Beach Story,"http://ia.media-imdb.com/images/M/MV5BMTE5OTM5NTExNl5BMl5BanBnXkFtZTcwMjc1NDcyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2704,2938,91214,48797.0,Hombre mirando al sudeste,"http://ia.media-imdb.com/images/M/MV5BMTYxNDYzODUxNF5BMl5BanBnXkFtZTcwNzU1NDM0MQ@@._V1._SY314_CR4,0,214,314_.jpg"
2705,2939,46126,19997.0,Niagara,"http://ia.media-imdb.com/images/M/MV5BMjA5NjM4Mjg4OF5BMl5BanBnXkFtZTcwNTIwNzkzMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2706,2940,38559,3767.0,Gilda,"http://ia.media-imdb.com/images/M/MV5BMjAzNjg0NTM2NV5BMl5BanBnXkFtZTcwMzA4MDUxMQ@@._V1._SY314_CR1,0,214,314_.jpg"
2707,2941,52225,17352.0,South Pacific,"http://ia.media-imdb.com/images/M/MV5BMTc5MDM5MDg1Ml5BMl5BanBnXkFtZTcwNTE0MjAwMQ@@._V1._SY216_CR36,0,214,216_.jpg"
2708,2942,85549,535.0,Flashdance,"http://ia.media-imdb.com/images/M/MV5BMTM5MDA3OTUxOV5BMl5BanBnXkFtZTcwMzQ4MzA1MQ@@._V1._SY314_CR4,0,214,314_.jpg"
2709,2943,104507,2731.0,Indochine,"http://ia.media-imdb.com/images/M/MV5BMTc0MDAyMDI1OV5BMl5BanBnXkFtZTcwMDQ3MjUyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2710,2944,61578,1654.0,The Dirty Dozen,"http://ia.media-imdb.com/images/M/MV5BMTg4Mzg4OTAxMV5BMl5BanBnXkFtZTcwNzQzODEyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2711,2945,87722,31043.0,Mike's Murder,"http://ia.media-imdb.com/images/M/MV5BMjEwMjUxNjcwOV5BMl5BanBnXkFtZTcwMjI0MjMzMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2712,2946,59260,14831.0,Help!,"http://ia.media-imdb.com/images/M/MV5BMTI4NDM2MzM3NV5BMl5BanBnXkFtZTcwNDg3MDU1MQ@@._V1._SY314_CR89,0,214,314_.jpg"
2713,2947,58150,658.0,Goldfinger,"http://ia.media-imdb.com/images/M/MV5BMjIyNTc4MTAxMl5BMl5BanBnXkFtZTcwNjgzMjc5Mw@@._V1._SX214_CR0,0,214,314_.jpg"
2714,2948,57076,657.0,From Russia with Love,"http://ia.media-imdb.com/images/M/MV5BMTg4NTc0MDk5MV5BMl5BanBnXkFtZTcwMjA0Mjc5Mw@@._V1._SY314_CR2,0,214,314_.jpg"
2715,2949,55928,646.0,Dr. No,"http://ia.media-imdb.com/images/M/MV5BMTM0MjgxMDQzMV5BMl5BanBnXkFtZTcwMTgzMjc5Mw@@._V1._SX214_CR0,0,214,314_.jpg"
2716,2950,80453,5689.0,The Blue Lagoon,"http://ia.media-imdb.com/images/M/MV5BMTQ3NzQzNzg2MV5BMl5BanBnXkFtZTcwMjEwMjAzMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2717,2951,58461,391.0,Per un pugno di dollari,"http://ia.media-imdb.com/images/M/MV5BMjAyODQ3Nzc4N15BMl5BanBnXkFtZTcwODQ3MTc0MQ@@._V1._SY314_CR8,0,214,314_.jpg"
2718,2952,119256,8052.0,Sydney,"http://ia.media-imdb.com/images/M/MV5BODYwMjU0OTYyMF5BMl5BanBnXkFtZTcwMDg5MDgxMQ@@._V1._SY314_CR1,0,214,314_.jpg"
2719,2953,104431,772.0,Home Alone 2: Lost in New York,"http://ia.media-imdb.com/images/M/MV5BMTYyODQzNDk1OV5BMl5BanBnXkFtZTcwOTM3MTU1MQ@@._V1._SY314_CR4,0,214,314_.jpg"
2720,2954,79709,65448.0,Penitentiary,"http://ia.media-imdb.com/images/M/MV5BMTQwNDgzMzI0MF5BMl5BanBnXkFtZTcwMDc3MDUyMQ@@._V1._SX214_CR0,0,214,314_.jpg"
2721,2955,84485,65452.0,Penitentiary II,"http://ia.media-imdb.com/images/M/MV5BNjcyODU4MDEwMl5BMl5BanBnXkFtZTcwNjg2NTUxMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2722,2956,94008,31650.0,Someone to Watch Over Me,http://ia.media-imdb.com/images/M/MV5BNTIwMTU0NDQwM15BMl5BanBnXkFtZTYwOTU3Mjg5._V1._SX150_SY213_.jpg
2723,2958,133117,302579.0,Naturally Native,"http://ia.media-imdb.com/images/M/MV5BMTUwMDcyODI1MV5BMl5BanBnXkFtZTcwMjU5MDgwMg@@._V1._SY314_CR4,0,214,314_.jpg"
2724,2959,137523,550.0,Fight Club,"http://ia.media-imdb.com/images/M/MV5BMzUyNTk0MDUyMV5BMl5BanBnXkFtZTcwMTE1NDE3Mw@@._V1._SY314_CR12,0,214,314_.jpg"
2725,2960,187712,97537.0,Beefcake,"http://ia.media-imdb.com/images/M/MV5BMjEzNDgwNDAxNl5BMl5BanBnXkFtZTcwMTY3ODQyMQ@@._V1._SY314_CR2,0,214,314_.jpg"
2726,2961,160916,12220.0,The Story of Us,"http://ia.media-imdb.com/images/M/MV5BMTIwODk3ODgzOF5BMl5BanBnXkFtZTcwNDU3NjAyMQ@@._V1._SY314_CR4,0,214,314_.jpg"
2727,2962,119114,1610.0,Fever Pitch,"http://ia.media-imdb.com/images/M/MV5BMTMyNTE4ODA2N15BMl5BanBnXkFtZTcwNzg5ODUyMw@@._V1._SX214_CR0,0,214,314_.jpg"
2728,2963,160672,53151.0,Joe the King,http://ia.media-imdb.com/images/M/MV5BMTMzMTQwNzEyN15BMl5BanBnXkFtZTcwOTI2MzUxMQ@@._V1._SX96_SY140_.jpg
2729,2964,192194,42881.0,Julien Donkey-Boy,"http://ia.media-imdb.com/images/M/MV5BMTU0NjQ0MzA3OV5BMl5BanBnXkFtZTcwNjM2NDUyMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2730,2965,203408,29064.0,The Omega Code,"http://ia.media-imdb.com/images/M/MV5BMjA1NjQ5NTI0M15BMl5BanBnXkFtZTcwMzMzNzUxMQ@@._V1._SY314_CR3,0,214,314_.jpg"
2731,2966,166896,404.0,The Straight Story,"http://ia.media-imdb.com/images/M/MV5BMTA3MjU5NTA3NjZeQTJeQWpwZ15BbWU2MDA0ODIzOQ@@._V1._SX214_CR0,0,214,314_.jpg"
2732,2967,48977,42196.0,The Bad Seed,"http://ia.media-imdb.com/images/M/MV5BNDA3MTM1NjYwMl5BMl5BanBnXkFtZTcwMzIzOTUyMQ@@._V1._SY314_CR20,0,214,314_.jpg"
2733,2968,81633,36819.0,Time Bandits,"http://ia.media-imdb.com/images/M/MV5BMTYxNTI3OTI1Ml5BMl5BanBnXkFtZTcwNjA2NDUyMQ@@._V1._SY314_CR5,0,214,314_.jpg"
